pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
T.Romo,T.Williams,71,42.0,679.0,5.0,2.0,0.591549295775,9.56338028169,0.0704225352113,0.0281690140845,1.45774647887,1.64084507042,1.40845070423,1.67077464789,102.963615023,WR
R.Wilson,Z.Miller,53,31.0,373.0,5.0,1.0,0.584905660377,7.03773584906,0.0943396226415,0.0188679245283,1.42452830189,1.00943396226,1.88679245283,1.90330188679,103.73427673,
A.Dalton,G.Bernard,70,55.0,489.0,3.0,1.0,0.785714285714,6.98571428571,0.0428571428571,0.0142857142857,2.375,0.996428571429,0.857142857143,2.01785714286,104.107142857,RB
R.Tannehill,C.Clay,97,67.0,737.0,5.0,1.0,0.690721649485,7.59793814433,0.0515463917526,0.0103092783505,1.95360824742,1.14948453608,1.03092783505,2.11726804124,104.18814433,TE
D.Brees,P.Thomas,75,69.0,442.0,3.0,0.0,0.92,5.89333333333,0.04,0.0,2.375,0.723333333333,0.8,2.375,104.555555556,
D.Brees,M.Colston,98,67.0,851.0,4.0,1.0,0.683673469388,8.68367346939,0.0408163265306,0.0102040816327,1.91836734694,1.42091836735,0.816326530612,2.11989795918,104.591836735,
D.Brees,D.Sproles,79,63.0,566.0,2.0,0.0,0.79746835443,7.16455696203,0.0253164556962,0.0,2.375,1.04113924051,0.506329113924,2.375,104.957805907,RB
J.Cutler,M.Bennett,65,46.0,545.0,3.0,1.0,0.707692307692,8.38461538462,0.0461538461538,0.0153846153846,2.03846153846,1.34615384615,0.923076923077,1.99038461538,104.967948718,TE
T.Romo,D.Bryant,146,85.0,1150.0,12.0,2.0,0.582191780822,7.87671232877,0.0821917808219,0.013698630137,1.41095890411,1.21917808219,1.64383561644,2.03253424658,105.108447489,WR
M.Ryan,J.Jones,59,41.0,580.0,2.0,1.0,0.694915254237,9.83050847458,0.0338983050847,0.0169491525424,1.97457627119,1.70762711864,0.677966101695,1.95127118644,105.190677966,WR
C.Newton,G.Olsen,111,73.0,816.0,6.0,0.0,0.657657657658,7.35135135135,0.0540540540541,0.0,1.78828828829,1.08783783784,1.08108108108,2.375,105.536786787,TE
P.Manning,W.Welker,110,73.0,778.0,10.0,3.0,0.663636363636,7.07272727273,0.0909090909091,0.0272727272727,1.81818181818,1.01818181818,1.81818181818,1.69318181818,105.795454545,
A.Dalton,J.Gresham,68,46.0,461.0,4.0,0.0,0.676470588235,6.77941176471,0.0588235294118,0.0,1.88235294118,0.944852941176,1.17647058824,2.375,106.31127451,TE
R.Wilson,D.Baldwin,71,48.0,731.0,4.0,2.0,0.676056338028,10.2957746479,0.056338028169,0.0281690140845,1.88028169014,1.82394366197,1.12676056338,1.67077464789,108.362676056,WR
B.Roethlisberger,J.Cotchery,73,45.0,588.0,10.0,3.0,0.616438356164,8.05479452055,0.13698630137,0.041095890411,1.58219178082,1.26369863014,2.375,1.34760273973,109.474885845,
